"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"01.02.2018","2.302,57","2.292,22","2.313,21","2.288,31","","0,55%"
"31.01.2018","2.289,99","2.278,83","2.295,88","2.266,95","","0,42%"
"30.01.2018","2.280,36","2.276,37","2.301,98","2.264,16","","-0,17%"
"29.01.2018","2.284,27","2.295,34","2.303,49","2.280,92","","-0,48%"
"26.01.2018","2.295,26","2.317,15","2.317,15","2.281,71","","-1,07%"
"25.01.2018","2.320,03","2.311,56","2.328,48","2.307,62","","0,57%"
"24.01.2018","2.306,99","2.297,69","2.306,99","2.283,20","","0,35%"
"23.01.2018","2.298,95","2.311,99","2.315,77","2.281,52","","-0,42%"
"22.01.2018","2.308,61","2.286,04","2.308,61","2.285,32","","0,97%"
"19.01.2018","2.286,33","2.298,07","2.306,79","2.273,24","","-0,48%"
"18.01.2018","2.297,47","2.279,34","2.299,64","2.279,34","","0,86%"
"17.01.2018","2.277,89","2.250,71","2.277,89","2.231,70","","0,89%"
"16.01.2018","2.257,89","2.262,09","2.265,64","2.232,92","","-0,16%"
"15.01.2018","2.261,53","2.268,01","2.280,17","2.259,66","","-0,04%"
"12.01.2018","2.262,38","2.245,70","2.262,38","2.234,42","","0,71%"
"11.01.2018","2.246,45","2.232,19","2.246,82","2.221,61","","0,64%"
"10.01.2018","2.232,27","2.227,33","2.233,63","2.213,77","","0,31%"
"09.01.2018","2.225,39","2.211,40","2.242,87","2.211,40","","0,81%"
"05.01.2018","2.207,41","2.196,69","2.207,41","2.188,35","","0,45%"
"04.01.2018","2.197,60","2.153,87","2.197,60","2.153,87","","2,07%"
"03.01.2018","2.152,97","2.111,24","2.152,97","2.111,24","","2,05%"
"29.12.2017","2.109,74","2.102,81","2.110,90","2.091,93","","0,33%"
"28.12.2017","2.102,89","2.105,98","2.106,25","2.088,67","","-0,16%"
"27.12.2017","2.106,17","2.099,09","2.108,74","2.091,94","","0,44%"
"26.12.2017","2.097,03","2.105,51","2.107,48","2.086,61","","-0,38%"
"25.12.2017","2.105,06","2.109,38","2.115,68","2.100,76","","0,10%"
"22.12.2017","2.102,94","2.095,56","2.109,44","2.089,60","","0,46%"
"21.12.2017","2.093,38","2.101,23","2.103,62","2.082,29","","-0,46%"
"20.12.2017","2.102,97","2.116,97","2.120,57","2.101,93","","-0,72%"
"19.12.2017","2.118,16","2.133,93","2.139,27","2.112,99","","-0,77%"
"18.12.2017","2.134,58","2.144,92","2.155,92","2.122,05","","-0,44%"
"15.12.2017","2.143,99","2.151,23","2.151,23","2.135,85","","-0,39%"
"14.12.2017","2.152,41","2.132,54","2.152,41","2.127,74","","0,96%"
"13.12.2017","2.131,94","2.152,39","2.158,25","2.127,10","","-1,33%"
"12.12.2017","2.160,75","2.151,96","2.160,75","2.142,06","","0,57%"
"11.12.2017","2.148,60","2.104,62","2.148,60","2.104,62","","2,07%"
"08.12.2017","2.104,99","2.106,38","2.118,71","2.097,29","","0,09%"
"07.12.2017","2.103,15","2.120,80","2.120,83","2.100,87","","-0,99%"
"06.12.2017","2.124,12","2.110,80","2.126,16","2.102,90","","0,49%"
"05.12.2017","2.113,69","2.117,70","2.117,70","2.099,77","","-0,27%"
"04.12.2017","2.119,42","2.104,90","2.123,08","2.087,37","","0,64%"
"01.12.2017","2.105,99","2.102,54","2.109,33","2.091,89","","0,26%"
"30.11.2017","2.100,62","2.121,93","2.123,18","2.092,20","","-1,10%"
"29.11.2017","2.124,08","2.148,95","2.150,88","2.120,24","","-1,18%"
"28.11.2017","2.149,45","2.144,53","2.149,45","2.126,06","","0,17%"
"27.11.2017","2.145,87","2.159,02","2.164,32","2.139,12","","-0,71%"
"24.11.2017","2.161,17","2.148,59","2.163,61","2.144,62","","0,59%"
"23.11.2017","2.148,56","2.159,88","2.160,64","2.143,06","","-0,54%"
"22.11.2017","2.160,16","2.158,33","2.168,01","2.151,30","","0,20%"
"21.11.2017","2.155,82","2.132,50","2.155,82","2.132,50","","1,19%"
"20.11.2017","2.130,39","2.132,40","2.139,91","2.123,76","","-0,07%"
"17.11.2017","2.131,91","2.135,58","2.139,43","2.127,95","","-0,03%"
"16.11.2017","2.132,65","2.135,18","2.147,83","2.112,20","","0,04%"
"15.11.2017","2.131,75","2.159,83","2.162,41","2.131,75","","-1,62%"
"14.11.2017","2.166,83","2.166,11","2.185,56","2.166,11","","-0,04%"
"13.11.2017","2.167,63","2.169,85","2.191,71","2.167,63","","-0,08%"
"10.11.2017","2.169,26","2.184,64","2.190,56","2.166,68","","-0,66%"
"09.11.2017","2.183,61","2.162,00","2.183,61","2.156,48","","0,95%"
"08.11.2017","2.163,01","2.155,21","2.178,42","2.144,98","","0,35%"
"07.11.2017","2.155,55","2.092,78","2.155,55","2.092,78","","3,57%"
"03.11.2017","2.081,15","2.073,17","2.096,04","2.073,17","","0,39%"
"02.11.2017","2.073,04","2.080,53","2.080,53","2.065,69","","-0,47%"
"01.11.2017","2.082,73","2.070,68","2.089,83","2.068,26","","0,89%"
"31.10.2017","2.064,31","2.066,10","2.079,28","2.064,31","","-0,05%"
"30.10.2017","2.065,25","2.069,45","2.076,96","2.064,74","","-0,17%"
"27.10.2017","2.068,76","2.050,35","2.068,76","2.050,35","","1,08%"
"26.10.2017","2.046,69","2.049,66","2.053,53","2.038,26","","-0,14%"
"25.10.2017","2.049,48","2.063,20","2.073,44","2.048,78","","-0,60%"
"24.10.2017","2.061,79","2.064,07","2.066,21","2.057,69","","-0,10%"
"23.10.2017","2.063,81","2.073,55","2.078,59","2.060,43","","-0,39%"
"20.10.2017","2.071,83","2.076,29","2.079,64","2.067,91","","-0,04%"
"19.10.2017","2.072,73","2.094,56","2.099,66","2.071,60","","-1,03%"
"18.10.2017","2.094,40","2.091,40","2.101,35","2.086,45","","0,09%"
"17.10.2017","2.092,57","2.105,74","2.106,49","2.086,41","","-0,66%"
"16.10.2017","2.106,39","2.102,25","2.106,39","2.098,07","","0,36%"
"13.10.2017","2.098,77","2.094,94","2.105,64","2.092,40","","0,18%"
"12.10.2017","2.094,96","2.101,33","2.101,33","2.090,86","","-0,29%"
"11.10.2017","2.101,07","2.087,47","2.103,29","2.087,07","","0,68%"
"10.10.2017","2.086,91","2.096,35","2.096,35","2.084,49","","-0,45%"
"09.10.2017","2.096,29","2.094,16","2.100,29","2.086,74","","0,12%"
"06.10.2017","2.093,86","2.089,39","2.103,05","2.089,39","","0,27%"
"05.10.2017","2.088,32","2.076,78","2.088,64","2.071,19","","0,54%"
"04.10.2017","2.077,09","2.076,50","2.080,05","2.068,73","","0,01%"
"03.10.2017","2.076,81","2.076,53","2.084,03","2.072,83","","0,05%"
"02.10.2017","2.075,72","2.077,16","2.083,43","2.072,72","","-0,07%"
"29.09.2017","2.077,19","2.071,33","2.077,28","2.068,39","","0,27%"
"28.09.2017","2.071,64","2.080,73","2.084,39","2.068,54","","-0,46%"
"27.09.2017","2.081,12","2.072,27","2.085,14","2.065,79","","0,48%"
"26.09.2017","2.071,13","2.071,62","2.086,65","2.070,49","","0,10%"
"25.09.2017","2.069,11","2.050,52","2.070,82","2.046,01","","0,85%"
"22.09.2017","2.051,63","2.059,01","2.059,01","2.046,35","","-0,42%"
"21.09.2017","2.060,24","2.056,27","2.066,41","2.051,68","","0,13%"
"20.09.2017","2.057,53","2.048,86","2.058,08","2.044,23","","0,42%"
"19.09.2017","2.048,99","2.057,36","2.059,16","2.046,61","","-0,49%"
"18.09.2017","2.059,08","2.055,41","2.062,75","2.053,60","","0,26%"
"15.09.2017","2.053,81","2.051,47","2.061,60","2.041,28","","0,08%"
"14.09.2017","2.052,25","2.054,66","2.055,93","2.036,22","","-0,09%"
"13.09.2017","2.054,19","2.059,40","2.072,96","2.054,19","","-0,22%"
"12.09.2017","2.058,80","2.045,85","2.059,96","2.044,07","","0,72%"
"11.09.2017","2.044,13","2.038,78","2.049,07","2.032,92","","0,56%"
"08.09.2017","2.032,75","2.010,55","2.037,48","2.010,55","","1,12%"
"07.09.2017","2.010,17","2.017,52","2.025,37","2.010,17","","-0,22%"
"06.09.2017","2.014,60","2.001,97","2.015,63","1.992,68","","0,53%"
"05.09.2017","2.004,02","2.005,23","2.014,03","1.995,94","","0,03%"
"04.09.2017","2.003,32","2.005,08","2.012,29","1.999,84","","-0,38%"
"01.09.2017","2.010,98","2.021,93","2.030,37","2.008,49","","-0,56%"
"31.08.2017","2.022,22","2.006,07","2.030,86","2.001,66","","0,66%"
"30.08.2017","2.008,88","1.993,00","2.009,29","1.988,78","","0,99%"
"29.08.2017","1.989,12","1.986,10","1.989,12","1.967,11","","0,10%"
"28.08.2017","1.987,15","1.978,79","1.987,23","1.972,76","","0,40%"
"25.08.2017","1.979,14","1.973,44","1.981,79","1.973,39","","0,29%"
"24.08.2017","1.973,50","1.958,83","1.973,50","1.958,83","","0,76%"
"23.08.2017","1.958,52","1.947,77","1.958,58","1.944,30","","0,57%"
"22.08.2017","1.947,40","1.939,95","1.948,28","1.938,90","","0,50%"
"21.08.2017","1.937,66","1.932,25","1.943,78","1.932,25","","0,36%"
"18.08.2017","1.930,71","1.937,51","1.937,51","1.921,34","","-0,56%"
"17.08.2017","1.941,52","1.941,55","1.947,95","1.936,95","","-0,07%"
"16.08.2017","1.942,88","1.952,11","1.957,62","1.941,07","","-0,38%"
"15.08.2017","1.950,28","1.950,42","1.952,60","1.938,58","","-0,08%"
"14.08.2017","1.951,75","1.947,69","1.960,38","1.946,67","","0,36%"
"11.08.2017","1.944,83","1.953,56","1.953,56","1.933,69","","-0,79%"
"10.08.2017","1.960,23","1.977,15","1.983,74","1.959,05","","-0,79%"
"09.08.2017","1.975,91","1.985,31","1.987,95","1.973,08","","-0,69%"
"08.08.2017","1.989,61","1.970,30","1.989,77","1.969,75","","0,98%"
"07.08.2017","1.970,37","1.953,62","1.970,96","1.953,62","","0,86%"
"04.08.2017","1.953,49","1.962,46","1.962,46","1.950,57","","-0,60%"
"03.08.2017","1.965,29","1.965,56","1.976,36","1.961,38","","-0,01%"
"02.08.2017","1.965,48","1.940,95","1.966,97","1.940,77","","1,31%"
"01.08.2017","1.940,14","1.924,77","1.948,62","1.924,77","","1,07%"
"31.07.2017","1.919,53","1.917,34","1.930,27","1.904,56","","0,15%"
"28.07.2017","1.916,75","1.940,79","1.940,79","1.904,26","","-1,46%"
"27.07.2017","1.945,12","1.935,12","1.945,12","1.935,12","","0,62%"
"26.07.2017","1.933,10","1.928,13","1.938,56","1.923,90","","0,49%"
"25.07.2017","1.923,73","1.931,92","1.936,25","1.913,24","","-0,42%"
"24.07.2017","1.931,75","1.921,52","1.934,25","1.914,60","","0,34%"
"21.07.2017","1.925,13","1.946,19","1.946,19","1.921,00","","-1,10%"
"20.07.2017","1.946,51","1.952,10","1.959,33","1.941,38","","-0,28%"
"19.07.2017","1.951,89","1.929,67","1.951,89","1.925,70","","0,21%"
"18.07.2017","1.947,71","1.956,56","1.966,86","1.944,81","","-0,58%"
"17.07.2017","1.959,11","1.963,29","1.972,49","1.949,55","","-0,08%"
"14.07.2017","1.960,69","1.959,86","1.967,60","1.955,09","","0,04%"
"13.07.2017","1.959,91","1.951,66","1.963,37","1.946,61","","0,28%"
"12.07.2017","1.954,39","1.938,36","1.957,02","1.938,36","","0,86%"
"11.07.2017","1.937,64","1.927,34","1.938,11","1.919,19","","0,62%"
"10.07.2017","1.925,74","1.912,76","1.928,10","1.908,99","","0,69%"
"07.07.2017","1.912,48","1.906,72","1.914,29","1.897,87","","-0,56%"
"06.07.2017","1.923,22","1.920,59","1.929,43","1.911,96","","0,10%"
"05.07.2017","1.921,38","1.917,36","1.924,53","1.912,31","","0,21%"
"04.07.2017","1.917,40","1.902,64","1.919,23","1.899,17","","0,78%"
"03.07.2017","1.902,59","1.886,72","1.902,59","1.881,98","","1,23%"
"30.06.2017","1.879,50","1.879,16","1.895,98","1.877,57","","-0,08%"
"29.06.2017","1.881,04","1.896,12","1.902,80","1.877,13","","-0,58%"
"28.06.2017","1.891,98","1.877,04","1.893,65","1.864,88","","0,69%"
"27.06.2017","1.878,94","1.857,24","1.884,41","1.849,42","","1,00%"
"26.06.2017","1.860,39","1.870,33","1.880,11","1.857,03","","-0,38%"
"23.06.2017","1.867,46","1.859,63","1.876,36","1.850,22","","0,40%"
"22.06.2017","1.860,05","1.842,62","1.863,42","1.836,02","","0,50%"
"21.06.2017","1.850,81","1.858,24","1.861,03","1.844,06","","-0,38%"
"20.06.2017","1.857,96","1.850,38","1.870,56","1.846,70","","0,44%"
"19.06.2017","1.849,78","1.820,83","1.851,70","1.820,11","","1,47%"
"16.06.2017","1.822,91","1.818,87","1.833,70","1.811,45","","0,28%"
"15.06.2017","1.817,82","1.833,42","1.833,42","1.774,56","","-1,12%"
"14.06.2017","1.838,32","1.861,50","1.862,30","1.834,51","","-1,23%"
"13.06.2017","1.861,27","1.871,07","1.871,29","1.857,26","","-1,17%"
"09.06.2017","1.883,34","1.873,26","1.888,92","1.866,30","","0,49%"
"08.06.2017","1.874,21","1.869,49","1.874,45","1.851,63","","0,31%"
"07.06.2017","1.868,42","1.870,69","1.889,45","1.867,97","","-0,09%"
"06.06.2017","1.870,04","1.877,36","1.882,94","1.867,88","","-0,41%"
"05.06.2017","1.877,69","1.882,83","1.894,50","1.871,29","","-0,22%"
"02.06.2017","1.881,87","1.868,75","1.881,97","1.849,57","","0,65%"
"01.06.2017","1.869,66","1.900,89","1.904,82","1.862,60","","-1,62%"
"31.05.2017","1.900,38","1.934,03","1.936,65","1.893,39","","-1,68%"
"30.05.2017","1.932,91","1.938,06","1.939,74","1.927,28","","-0,40%"
"29.05.2017","1.940,77","1.934,66","1.945,82","1.931,45","","0,34%"
"26.05.2017","1.934,25","1.944,16","1.945,03","1.930,76","","-0,67%"
"25.05.2017","1.947,26","1.955,83","1.960,95","1.939,97","","-0,24%"
"24.05.2017","1.951,98","1.958,22","1.965,95","1.936,99","","-0,42%"
"23.05.2017","1.960,16","1.950,27","1.966,19","1.945,50","","0,49%"
"22.05.2017","1.950,51","1.966,66","1.966,66","1.941,78","","-0,61%"
"19.05.2017","1.962,40","1.969,73","1.977,03","1.954,32","","-0,27%"
"18.05.2017","1.967,66","1.989,05","1.996,85","1.961,20","","-1,34%"
"17.05.2017","1.994,35","1.989,02","1.999,56","1.982,97","","0,07%"
"16.05.2017","1.992,94","2.000,20","2.002,25","1.987,21","","-0,51%"
"15.05.2017","2.003,12","1.995,60","2.008,11","1.984,06","","0,43%"
"12.05.2017","1.994,58","2.003,92","2.004,03","1.983,83","","-0,40%"
"11.05.2017","2.002,54","2.028,26","2.028,58","1.991,81","","-1,27%"
"10.05.2017","2.028,21","2.012,84","2.028,21","2.005,40","","1,29%"
"05.05.2017","2.002,41","1.989,88","2.002,41","1.982,97","","0,18%"
"04.05.2017","1.998,87","1.994,16","2.015,61","1.989,44","","0,26%"
"03.05.2017","1.993,66","2.024,40","2.027,65","1.992,33","","-1,64%"
"02.05.2017","2.026,85","2.022,19","2.044,24","2.020,55","","0,50%"
"28.04.2017","2.016,71","2.021,74","2.031,06","2.011,02","","0,25%"
"27.04.2017","2.011,67","2.024,49","2.024,49","2.005,35","","-0,75%"
"26.04.2017","2.026,92","2.000,80","2.031,08","1.994,52","","1,43%"
"25.04.2017","1.998,41","1.983,23","2.002,37","1.969,04","","0,95%"
"24.04.2017","1.979,57","1.954,31","1.979,76","1.954,31","","1,79%"
"21.04.2017","1.944,72","1.932,82","1.955,43","1.932,82","","0,65%"
"20.04.2017","1.932,17","1.912,70","1.932,25","1.900,72","","0,82%"
"19.04.2017","1.916,50","1.920,19","1.932,81","1.911,35","","-0,20%"
"18.04.2017","1.920,29","1.944,28","1.949,52","1.914,44","","-1,15%"
"17.04.2017","1.942,72","1.917,13","1.944,93","1.902,48","","1,38%"
"14.04.2017","1.916,29","1.943,65","1.943,65","1.913,71","","-1,46%"
"13.04.2017","1.944,70","1.954,39","1.954,81","1.916,67","","-0,16%"
"12.04.2017","1.947,88","1.985,69","1.986,56","1.942,58","","-1,52%"
"11.04.2017","1.977,95","1.969,12","1.994,26","1.965,80","","0,34%"
"10.04.2017","1.971,23","2.017,75","2.018,03","1.965,58","","-2,43%"
"07.04.2017","2.020,23","2.046,78","2.048,63","2.010,92","","-1,68%"
"06.04.2017","2.054,69","2.052,05","2.058,11","2.043,42","","-0,08%"
"05.04.2017","2.056,32","2.028,71","2.057,03","2.028,12","","1,51%"
"04.04.2017","2.025,69","2.007,90","2.028,01","2.005,61","","0,85%"
"03.04.2017","2.008,61","1.998,55","2.014,18","1.992,67","","0,64%"
"31.03.2017","1.995,90","2.021,16","2.022,24","1.992,95","","-1,28%"
"30.03.2017","2.021,88","2.025,00","2.026,94","2.012,07","","-0,09%"
"29.03.2017","2.023,71","2.032,49","2.037,58","2.013,13","","-0,43%"
"28.03.2017","2.032,54","2.016,95","2.032,54","2.010,92","","0,96%"
"27.03.2017","2.013,16","2.034,10","2.034,10","1.997,92","","-1,30%"
"24.03.2017","2.039,77","2.047,78","2.052,90","2.036,30","","-0,55%"
"23.03.2017","2.051,04","2.065,37","2.072,91","2.040,18","","-0,51%"
"22.03.2017","2.061,53","2.042,65","2.061,53","2.030,55","","0,66%"
"21.03.2017","2.048,07","2.045,19","2.067,40","2.040,55","","0,26%"
"20.03.2017","2.042,72","2.038,99","2.051,50","2.024,85","","0,28%"
"17.03.2017","2.036,96","2.015,59","2.045,85","2.013,82","","1,12%"
"16.03.2017","2.014,37","2.001,82","2.021,05","1.998,24","","1,09%"
"15.03.2017","1.992,59","2.003,09","2.018,39","1.989,12","","-0,43%"
"14.03.2017","2.001,25","2.001,40","2.018,42","1.990,55","","0,06%"
"13.03.2017","2.000,14","1.972,66","2.001,71","1.968,61","","1,33%"
"10.03.2017","1.973,96","1.977,75","1.989,06","1.965,23","","-0,01%"
"09.03.2017","1.974,24","2.010,85","2.020,04","1.971,73","","-2,50%"
"07.03.2017","2.024,84","2.047,59","2.048,98","2.009,00","","-1,10%"
"06.03.2017","2.047,42","2.056,63","2.071,69","2.045,28","","-0,46%"
"03.03.2017","2.056,89","2.046,61","2.056,89","2.032,27","","0,39%"
"02.03.2017","2.049,00","2.062,61","2.076,71","2.044,25","","-0,53%"
"01.03.2017","2.059,87","2.034,28","2.063,67","2.030,49","","1,18%"
"28.02.2017","2.035,77","2.057,74","2.057,77","2.027,05","","-1,01%"
"27.02.2017","2.056,46","2.095,51","2.097,20","2.054,93","","-1,75%"
"24.02.2017","2.093,09","2.106,96","2.106,96","2.081,35","","-0,63%"
"22.02.2017","2.106,30","2.128,98","2.130,80","2.094,85","","-1,01%"
"21.02.2017","2.127,72","2.118,85","2.135,97","2.111,55","","0,41%"
"20.02.2017","2.119,09","2.132,47","2.136,80","2.113,03","","-0,43%"
"17.02.2017","2.128,21","2.148,58","2.148,84","2.125,45","","-0,94%"
"16.02.2017","2.148,48","2.138,70","2.148,48","2.127,04","","0,53%"
"15.02.2017","2.137,08","2.140,20","2.156,36","2.109,93","","-0,21%"
"14.02.2017","2.141,50","2.162,13","2.162,13","2.135,01","","-0,92%"
"13.02.2017","2.161,49","2.165,12","2.174,73","2.150,52","","-0,03%"
"10.02.2017","2.162,19","2.176,79","2.182,18","2.156,81","","-0,54%"
"09.02.2017","2.173,98","2.192,24","2.196,08","2.160,42","","-0,71%"
"08.02.2017","2.189,61","2.215,34","2.217,37","2.180,21","","-1,31%"
"07.02.2017","2.218,77","2.210,87","2.218,77","2.201,22","","0,37%"
"06.02.2017","2.210,51","2.228,85","2.230,86","2.202,20","","-0,72%"
"03.02.2017","2.226,61","2.219,49","2.228,05","2.213,22","","0,41%"
"02.02.2017","2.217,56","2.231,66","2.236,80","2.210,14","","-0,63%"
"01.02.2017","2.231,68","2.219,19","2.231,68","2.214,00","","0,64%"
"31.01.2017","2.217,39","2.233,66","2.240,57","2.215,79","","-0,75%"
"30.01.2017","2.234,14","2.263,63","2.263,63","2.231,40","","-1,41%"
"27.01.2017","2.266,05","2.226,87","2.266,05","2.219,67","","1,65%"
"26.01.2017","2.229,20","2.179,34","2.230,77","2.179,34","","2,44%"
"25.01.2017","2.176,00","2.175,40","2.178,92","2.163,55","","0,06%"
"24.01.2017","2.174,59","2.147,51","2.174,59","2.147,51","","1,33%"
"23.01.2017","2.146,09","2.160,13","2.160,13","2.136,35","","-0,64%"
"20.01.2017","2.159,96","2.162,71","2.165,88","2.147,19","","-0,11%"
"19.01.2017","2.162,25","2.171,45","2.178,22","2.151,43","","-0,36%"
"18.01.2017","2.170,09","2.180,64","2.190,00","2.165,32","","-0,40%"
"17.01.2017","2.178,73","2.189,95","2.195,36","2.167,88","","-0,47%"
"16.01.2017","2.189,07","2.195,67","2.202,39","2.180,78","","-0,28%"
"13.01.2017","2.195,19","2.214,24","2.217,47","2.173,39","","-0,76%"
"12.01.2017","2.212,00","2.224,02","2.228,55","2.205,55","","-0,30%"
"11.01.2017","2.218,61","2.233,62","2.239,87","2.211,16","","-0,84%"
"10.01.2017","2.237,49","2.209,53","2.237,88","2.205,87","","1,19%"
"09.01.2017","2.211,25","2.217,74","2.227,88","2.201,60","","-0,12%"
"06.01.2017","2.213,93","2.221,36","2.230,41","2.195,44","","-0,29%"
"05.01.2017","2.220,35","2.265,72","2.270,94","2.213,45","","-1,92%"
"04.01.2017","2.263,90","2.284,61","2.284,61","2.251,75","","-0,94%"
"03.01.2017","2.285,43","2.231,52","2.293,99","2.231,52","","2,36%"
"30.12.2016","2.232,72","2.206,04","2.232,72","2.206,04","","1,20%"
"29.12.2016","2.206,33","2.182,30","2.210,49","2.169,43","","1,07%"
"28.12.2016","2.182,98","2.191,17","2.201,21","2.182,98","","-0,29%"
"27.12.2016","2.189,43","2.173,80","2.190,91","2.173,80","","0,53%"
"26.12.2016","2.177,86","2.172,86","2.186,02","2.172,26","","0,22%"
"23.12.2016","2.173,18","2.173,62","2.188,99","2.159,51","","-0,07%"
"22.12.2016","2.174,64","2.203,80","2.203,80","2.172,37","","-1,70%"
"21.12.2016","2.212,33","2.227,31","2.237,60","2.210,73","","-0,63%"
"20.12.2016","2.226,36","2.215,31","2.233,84","2.207,39","","0,48%"
"19.12.2016","2.215,69","2.233,99","2.235,12","2.215,69","","-0,70%"
"16.12.2016","2.231,41","2.239,08","2.251,23","2.229,30","","-0,26%"
"15.12.2016","2.237,23","2.217,16","2.240,14","2.202,35","","0,37%"
"14.12.2016","2.229,05","2.248,22","2.258,10","2.215,11","","-0,80%"
"13.12.2016","2.247,02","2.225,74","2.247,02","2.215,70","","0,90%"
"12.12.2016","2.226,89","2.219,13","2.242,17","2.210,06","","0,83%"
"09.12.2016","2.208,53","2.211,29","2.220,01","2.197,49","","0,07%"
"08.12.2016","2.207,02","2.168,40","2.207,02","2.167,93","","2,15%"
"07.12.2016","2.160,51","2.154,02","2.165,21","2.148,54","","0,38%"
"06.12.2016","2.152,35","2.159,25","2.177,94","2.151,07","","-0,28%"
"05.12.2016","2.158,33","2.126,93","2.163,39","2.126,93","","1,38%"
"02.12.2016","2.128,99","2.121,12","2.137,82","2.114,91","","0,34%"
"01.12.2016","2.121,87","2.110,69","2.128,70","2.110,69","","0,81%"
"30.11.2016","2.104,91","2.087,81","2.116,38","2.085,84","","0,87%"
"29.11.2016","2.086,84","2.092,13","2.098,00","2.082,71","","-0,37%"
"28.11.2016","2.094,65","2.098,33","2.104,34","2.086,36","","-0,17%"
"25.11.2016","2.098,15","2.101,47","2.106,60","2.088,40","","-0,23%"
"24.11.2016","2.102,97","2.086,56","2.107,96","2.086,56","","0,83%"
"23.11.2016","2.085,75","2.069,18","2.085,75","2.068,61","","0,95%"
"22.11.2016","2.066,18","2.062,98","2.074,89","2.057,70","","0,36%"
"21.11.2016","2.058,77","2.044,20","2.059,67","2.044,20","","1,00%"
"18.11.2016","2.038,29","2.042,23","2.048,19","2.036,29","","-0,22%"
"17.11.2016","2.042,76","2.029,85","2.045,65","2.029,30","","0,68%"
"16.11.2016","2.028,92","2.024,71","2.049,01","2.022,89","","0,59%"
"15.11.2016","2.017,06","2.025,01","2.032,04","2.009,34","","-0,24%"
"14.11.2016","2.021,99","2.034,97","2.047,03","2.017,22","","-0,49%"
"11.11.2016","2.031,92","2.045,22","2.054,42","2.031,92","","-0,59%"
"10.11.2016","2.044,03","2.017,69","2.076,44","2.016,96","","1,61%"
"09.11.2016","2.011,58","1.941,89","2.011,81","1.939,66","","2,22%"
"08.11.2016","1.967,93","1.959,79","1.973,07","1.959,79","","0,78%"
"07.11.2016","1.952,69","1.964,59","1.970,61","1.952,69","","-0,51%"
"03.11.2016","1.962,71","1.970,97","1.971,56","1.957,53","","-0,31%"
"02.11.2016","1.968,77","1.989,37","1.990,22","1.966,35","","-1,41%"
"01.11.2016","1.996,87","1.991,70","2.003,14","1.991,70","","0,36%"
"31.10.2016","1.989,64","1.984,24","1.992,48","1.976,29","","0,40%"
"28.10.2016","1.981,76","1.979,87","1.982,51","1.975,48","","0,10%"
"27.10.2016","1.979,80","1.975,16","1.986,53","1.973,27","","0,25%"
"26.10.2016","1.974,81","1.975,36","1.979,42","1.967,87","","-0,12%"
"25.10.2016","1.977,19","1.965,63","1.987,07","1.962,24","","0,73%"
"24.10.2016","1.962,79","1.960,97","1.970,36","1.957,65","","0,26%"
"21.10.2016","1.957,70","1.957,63","1.960,56","1.946,78","","0,03%"
"20.10.2016","1.957,09","1.967,52","1.968,11","1.956,61","","-0,53%"
"19.10.2016","1.967,50","1.971,90","1.973,24","1.961,39","","-0,08%"
"18.10.2016","1.969,11","1.958,28","1.974,01","1.958,28","","0,62%"
"17.10.2016","1.956,95","1.964,66","1.965,83","1.954,81","","-0,48%"
"14.10.2016","1.966,39","1.976,34","1.978,96","1.962,35","","-0,50%"
"13.10.2016","1.976,37","1.990,39","1.990,39","1.970,86","","-0,85%"
"12.10.2016","1.993,35","1.999,60","2.005,17","1.986,70","","-0,40%"
"11.10.2016","2.001,42","2.000,46","2.006,66","1.995,93","","0,02%"
"10.10.2016","2.001,10","1.981,11","2.002,53","1.977,43","","1,06%"
"07.10.2016","1.980,02","1.985,04","1.993,65","1.974,89","","-0,19%"
"06.10.2016","1.983,88","1.975,26","1.983,88","1.967,75","","0,41%"
"05.10.2016","1.975,85","1.985,05","1.985,05","1.962,14","","-0,46%"
"04.10.2016","1.985,02","1.987,61","1.989,32","1.975,96","","-0,09%"
"03.10.2016","1.986,80","1.981,02","1.993,55","1.975,74","","0,44%"
"30.09.2016","1.978,00","1.989,43","1.989,43","1.975,23","","-0,91%"
"29.09.2016","1.996,12","1.996,99","2.006,59","1.994,88","","0,78%"
"28.09.2016","1.980,68","1.977,35","1.993,93","1.975,84","","0,26%"
"27.09.2016","1.975,52","1.999,93","1.999,93","1.975,52","","-1,12%"
"26.09.2016","1.997,94","2.003,48","2.007,25","1.993,33","","-0,69%"
"23.09.2016","2.011,83","2.022,28","2.022,28","1.995,14","","-0,67%"
"22.09.2016","2.025,30","2.007,12","2.025,30","2.001,07","","1,38%"
"21.09.2016","1.997,67","1.995,13","2.004,10","1.988,64","","0,30%"
"20.09.2016","1.991,78","1.984,97","1.991,85","1.969,41","","0,24%"
"19.09.2016","1.986,97","1.984,46","1.993,49","1.981,39","","0,25%"
"16.09.2016","1.981,96","1.998,14","2.004,37","1.967,31","","-0,73%"
"15.09.2016","1.996,58","2.003,20","2.004,65","1.982,95","","-0,39%"
"14.09.2016","2.004,48","2.003,74","2.010,47","1.995,70","","0,00%"
"13.09.2016","2.004,50","2.020,60","2.026,57","2.001,34","","-0,76%"
"12.09.2016","2.019,90","2.017,08","2.021,58","2.004,43","","-0,41%"
"09.09.2016","2.028,25","2.044,93","2.045,04","2.028,25","","-1,10%"
